"2015-04-23 14:37:05",1,3,1,80,156,21,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,8,5,0
"2015-04-23 14:37:05",1,3,1,80,153,35,17,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,3,5,0
"2015-04-23 14:37:06",1,3,1,71,158,18,3,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,5,5,0
"2015-04-23 14:37:06",1,3,1,76,164,17,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,9,5,0
"2015-04-23 14:37:07",1,3,1,71,157,15,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,2,7,5,0
"2015-04-23 14:37:07",1,3,1,75,155,27,7,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,2,1,5,0
"2015-04-23 14:37:08",1,3,1,75,157,18,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,1,0,5,0
"2015-04-23 14:37:08",1,3,1,83,157,16,3,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,3,5,0
"2015-04-23 14:37:09",1,3,1,83,160,18,3,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,2,2,5,0
"2015-04-23 14:37:10",1,3,1,76,153,21,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,5,0
"2015-04-23 14:37:10",1,3,1,83,156,15,1,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,2,3,5,0
"2015-04-23 14:37:11",1,3,1,77,158,13,1,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,3,5,0
"2015-04-23 14:37:12",1,3,1,85,155,18,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,1,5,5,0
"2015-04-23 14:37:13",1,3,1,87,164,26,5,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,4,5,5,0
"2015-04-23 14:37:14",1,3,1,89,169,26,6,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,3,6,5,0
"2015-04-23 14:37:14",1,3,1,77,158,16,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,1,5,0
"2015-04-23 14:37:15",1,3,1,84,157,24,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,5,0
"2015-04-23 14:37:15",1,3,1,81,154,26,8,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,1,2,5,0
"2015-04-23 14:37:15",1,3,1,80,154,16,3,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,9,4,5,0
"2015-04-23 14:37:15",1,3,1,82,158,22,1,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,2,2,5,0
"2015-04-23 14:37:16",1,3,1,99,159,22,6,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,3,5,0
"2015-04-23 14:37:16",1,3,1,79,156,26,5,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,4,3,5,0
"2015-04-23 14:37:16",1,3,0,87,166,28,5,19,81,6.32,6.92,3.85,643.46,1,0,2,4,4,8,23,13,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,2,7700,169,23,18,4,4,5,0
"2015-04-23 14:37:16",1,3,1,83,154,31,6,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,2,5,0
"2015-04-23 14:37:16",1,3,1,81,162,28,6,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,3,5,0
"2015-04-23 14:37:17",1,3,1,92,165,18,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2,2,5,0
"2015-04-23 14:37:17",1,3,1,89,166,31,8,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,4,4,5,0
"2015-04-23 14:37:17",1,3,1,88,153,29,8,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,4,0,5,0
"2015-04-23 14:37:17",1,3,1,93,154,21,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,1,1,5,0
"2015-04-23 14:37:18",1,3,1,82,155,19,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,2,2,5,0
"2015-04-23 14:37:18",1,3,1,91,167,20,5,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,1,5,5,0
"2015-04-23 14:37:18",1,3,1,83,152,13,1,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,5,0
